NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2017,3849,1,10028,904,1151612,1,1702109,17,1,40,F,1998.0,2010.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,34,M,2001.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,DBBEDEDC,100100.0,ACDACEEDACBACDDADDBBBEEAABD,909090900100000111110111101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"44,4","42,4","25,0","68,5",85.0,65.0,90.0,52.0,80.0,45.0,"45,1","47,8","30,0",0.0,40.0,50.0,D,E,C,B,B,D,B,C,D,B,D,A,B,D,C,C,B,C,E,A,F,A,A,A,17.0,A,C,C,G,A,D,B,C,E,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,8.0,8.0,8.0,5.0,5.0,6.0,5.0,5.0,8.0,6.0,5.0,5.0,6.0,8.0,5.0,5.0,5.0,A,C,B,B,A,C,D,B,A,B,B,B,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,37,F,2005.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,42,F,1998.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,42,M,1997.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,DCDCDBCD,1000001.0,DBDCCABACACBDACDCCDBDDCAADE,919191911001100000010001110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"40,7","41,0","25,0","65,0",59.0,55.0,60.0,71.0,75.0,70.0,"40,6","47,8","0,0",0.0,0.0,0.0,D,C,C,A,A,B,A,D,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,44,F,1991.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,ACDEBEBB,1000100.0,BBECBCEDAADBCBDACEAAECEAACD,919190900001010100000011101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"32,5","30,2","25,0","38,0",45.0,65.0,40.0,31.0,55.0,25.0,"33,2","39,1","0,0",0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,C,D,A,A,A,A,A,B,F,E,A,A,A,A,A,15.0,A,A,A,A,A,B,B,A,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,C,J,A,B,A,A,D,A,A,B,B,A,A
2017,3849,1,10028,904,1151612,1,1702109,17,1,44,F,1999.0,2010.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,37,F,2007.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,41,F,1994.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,DCAEEAAD,1000011.0,DBDECADAACBEABEADDEDDECAACD,919091910100010111000101101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"47,9","56,7","37,5","85,5",76.0,80.0,75.0,95.0,75.0,100.0,"44,9","52,2","3,3",0.0,0.0,10.0,D,C,C,A,A,A,E,D,D,B,B,A,A,B,C,D,D,F,E,A,A,A,A,A,17.0,A,C,C,A,A,B,B,E,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,A,B,A,A,C,A,A,A,A,A,A
2017,3849,1,10028,904,1151612,1,1702109,17,1,44,F,1991.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,BCBAEEDE,1100100.0,ACDDBBCBCCABBBACBCEBBCCBDCA,909090901101011000010000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"31,3","48,1","37,5","64,0",61.0,85.0,55.0,67.0,55.0,70.0,"25,7","26,1","23,3",0.0,0.0,70.0,D,D,B,D,D,C,C,D,B,B,A,A,A,B,C,H,A,F,C,G,A,A,A,F,17.0,A,C,C,B,A,E,C,A,A,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,B,A,A,B,A,A,B,C,A,A,A,A,A
2017,3849,1,10028,904,1151612,1,1702109,17,1,38,F,1999.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,50,F,1995.0,2010.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,42,F,1996.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,BECCEEDD,101.0,ABDDBECAEAACEABAACBDAABDCCC,919090910000000100100000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"21,8","35,4","25,0","51,0",35.0,55.0,30.0,67.0,55.0,70.0,"17,3","17,4","16,7",0.0,0.0,50.0,D,E,B,A,B,C,B,C,D,B,D,A,A,C,C,E,C,F,E,A,A,A,A,A,17.0,A,C,A,G,B,D,C,C,E,A,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,A,A,A,C,A,A,C,B,A,B,B,B,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,36,F,1998.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,32,F,2003.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,BCBDCECE,1101100.0,DBEBEECAEACAEECADDEDCAEADBD,919090910000000111001011001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,"37,7","48,0","50,0","45,0",61.0,45.0,65.0,29.0,65.0,20.0,"34,2","39,1","6,7",0.0,20.0,0.0,C,D,C,B,A,B,E,D,C,B,D,A,A,F,C,E,B,E,E,G,A,A,A,F,17.0,A,C,B,C,A,C,B,A,C,A,4.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,A,D,A,B,A,B,D,B,C,A,B,B,A
2017,3849,1,10028,904,1151612,1,1702109,17,1,30,F,2005.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,ACBBCEDD,1111101.0,ECEAEEDAECDBDADADDBBADDAABD,909090910101100111110001101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"57,7","75,8","75,0","77,0",79.0,75.0,80.0,75.0,75.0,75.0,"51,6","52,2","48,3",60.0,20.0,65.0,C,C,C,C,C,C,C,C,C,B,C,A,B,F,C,C,E,E,E,A,A,A,A,F,17.0,A,A,A,C,A,C,B,E,H,I,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,5.0,8.0,5.0,4.0,4.0,8.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,B,J,A,B,A,A,C,A,C,B,B,B,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,41,M,1996.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,DCEBEEAE,1010110.0,CBCAEBDABEDCADCEDCBACBDEABC,919090910000000010101000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"32,0","60,0","50,0","75,0",60.0,60.0,60.0,90.0,50.0,100.0,"22,7","26,1","3,3",0.0,0.0,10.0,C,D,D,B,B,C,B,D,D,B,D,A,A,A,C,E,C,E,E,A,A,A,A,F,15.0,A,C,F,G,B,B,B,A,C,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0,A,D,A,C,A,A,C,A,A,A,B,B,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,53,F,1982.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,39,F,2000.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,BDBDCEBD,101101.0,ABDECEADDCCCDEDAAABAADEABBD,919090900100100100100011001,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,"35,0","51,0","50,0","52,5",72.0,80.0,70.0,33.0,65.0,25.0,"29,6","34,8","0,0",0.0,0.0,0.0,D,C,A,A,A,C,A,C,D,B,B,A,A,A,C,C,B,E,C,A,A,A,A,A,15.0,A,C,A,B,B,C,C,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,6.0,1.0,3.0,6.0,1.0,3.0,3.0,6.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,6.0,7.0,3.0,3.0,5.0,A,J,A,B,A,B,D,A,A,B,B,D,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,32,F,2002.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,CCDBDACD,11010001.0,CCACEACDECDCDCCABCDABCCCDCA,909191900100100100000000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,336.0,333.0,"27,2","53,4","50,0","58,5",44.0,60.0,40.0,73.0,65.0,75.0,"18,4","21,7","0,0",0.0,0.0,0.0,D,D,A,B,B,C,D,D,.,A,B,A,A,A,C,D,A,D,D,A,A,A,A,F,15.0,A,A,D,G,B,C,B,C,A,A,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,D,F,B,B,A,A,D,A,C,A,B,B,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,41,M,1994.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,33,F,2000.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,CCDBBEBE,11010100.0,ABEADBBABCCBCBBABEBEABEBADD,919090910101010100100010111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"47,5","56,2","50,0","65,5",81.0,85.0,80.0,50.0,50.0,50.0,"44,6","47,8","26,7",0.0,20.0,60.0,C,C,C,A,A,C,A,D,C,A,A,A,B,D,B,C,C,E,E,A,A,A,A,F,29.0,D,C,B,C,A,B,B,C,C,F,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,6.0,3.0,1.0,2.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,A,C,A,C,A,B,C,E,A,B,C,A,A
2017,3849,1,10028,904,1151612,1,1702109,17,1,36,F,2002.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,48,F,1990.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,41,F,2002.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,DCEEBECD,1000101.0,EBDCDEDACABABACDDCBBDBCDDAB,919190911000000010110000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,333.0,"32,0","47,7","37,5","63,0",55.0,55.0,55.0,71.0,75.0,70.0,"26,8","30,4","6,7",20.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,B,B,A,A,B,D,A,E,E,A,A,A,A,A,17.0,A,A,B,A,B,D,B,A,A,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,A,B,A,B,A,A,B,B,A,A,A,A,B
2017,3849,1,10028,904,1151612,1,1702109,17,1,38,F,1997.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,BBADBAAE,10.0,DDDDDECEEEDAEBCABCBACDDDADD,909090900000010100101000111,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,336.0,336.0,336.0,"25,8","25,9","12,5","46,0",0.0,70.0,0.0,92.0,60.0,100.0,"25,8","30,4","0,0",0.0,0.0,0.0,D,D,C,C,B,C,B,C,B,A,D,A,B,B,C,D,B,F,E,A,A,A,A,A,17.0,A,C,F,A,A,C,B,A,E,E,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,A,A,A,B,A,C,C,C,A,B,B,B,C
2017,3849,1,10028,904,1151612,1,1702109,17,1,49,F,2000.0,2012.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,BCBDEAED,1100001.0,DCCDECEABAAADABEDEBBADDABDD,909090910000100010110001011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"33,9","43,3","37,5","52,0",60.0,60.0,60.0,44.0,40.0,45.0,"30,8","34,8","8,3",0.0,0.0,25.0,D,C,C,A,A,B,B,D,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,40,F,1999.0,2010.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,904,1151612,1,1702109,17,1,47,F,1988.0,2014.0,3.0,0,1,8,0,0,0,27,0,4,0,CCBBCEAD,CCBBCEAD,DBDCCADACCEBDBAADDBBCEEAADD,XBXCXAXACCEBDBAADDBBCEEAADD,EEBEE*EC,100000.0,DCCDBCBBDADBDBBCCACBDCBBCDD,909090900001110000010000011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,336.0,336.0,333.0,"22,3","22,5","12,5","37,5",75.0,55.0,80.0,0.0,0.0,0.0,"22,2","26,1","0,0",0.0,0.0,0.0,A,C,C,C,B,B,B,D,B,A,D,A,B,B,A,A,B,E,D,A,A,A,A,F,26.0,A,B,D,J,B,C,B,A,E,A,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,5.0,8.0,6.0,5.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,A,A,A,C,A,C,F,A,A,B,A,B,B
